District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production,Crop_Label_22
Lalmonirhat,Kharif 1,Chalkumra,209,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,179.6013888888889,2.990430622,March,April to July,July to Oct,625,watermelon
Madaripur,Kharif 1,Chalkumra,167,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,160.41666666666666,4.353293413,March,April to July,July to Oct,727,watermelon
Magura,Kharif 1,Chalkumra,148,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,134.2247474747475,2.763513514,March,April to July,July to Oct,409,watermelon
Manikganj,Kharif 1,Chalkumra,849,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,169.94262295081967,2.876325088,March,April to July,July to Oct,2442,watermelon
Meherpur,Kharif 1,Chalkumra,122,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,129.44444444444446,3.68852459,March,April to July,July to Oct,450,watermelon
Moulvibazar,Kharif 1,Chalkumra,249,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,333.72557471264366,3.682730924,March,April to July,July to Oct,917,watermelon
Munshiganj,Kharif 1,Chalkumra,529,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,169.94262295081967,2.051039698,March,April to July,July to Oct,1085,watermelon
Mymensingh,Kharif 1,Chalkumra,1908,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,181.08838383838383,3.083333333,March,April to July,July to Oct,5883,watermelon
Naogaon,Kharif 1,Chalkumra,359,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,124.92,4.239554318,March,April to July,July to Oct,1522,watermelon
Narail,Kharif 1,Chalkumra,101,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,134.2247474747475,3.881188119,March,April to July,July to Oct,392,watermelon
Narayanganj,Kharif 1,Chalkumra,382,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,169.94262295081967,2.282722513,March,April to July,July to Oct,872,watermelon
Narsingdi,Kharif 1,Chalkumra,397,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,169.94262295081967,3.818639798,March,April to July,July to Oct,1516,watermelon
Natore,Kharif 1,Chalkumra,335,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,124.92,2.907462687,March,April to July,July to Oct,974,watermelon
Netrokona,Kharif 1,Chalkumra,369,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,181.08838383838383,5.471544715,March,April to July,July to Oct,2019,watermelon
Nilphamari,Kharif 1,Chalkumra,330,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,179.6013888888889,3.981818182,March,April to July,July to Oct,1314,watermelon
Noakhali,Kharif 1,Chalkumra,272,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,185.75631313131316,1.356617647,March,April to July,July to Oct,369,watermelon
Pabna,Kharif 1,Chalkumra,949,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,124.92,4.979978925,March,April to July,July to Oct,4726,watermelon
Panchagar,Kharif 1,Chalkumra,332,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,154.21843434343435,3.421686747,March,April to July,July to Oct,1136,watermelon
Patuakhali,Kharif 1,Chalkumra,164,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,207.8076923076923,2.073170732,March,April to July,July to Oct,340,watermelon
Pirojpur,Kharif 1,Chalkumra,358,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,175.42564102564103,2.139664804,March,April to July,July to Oct,766,watermelon
Rajbari,Kharif 1,Chalkumra,384,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,155.864898989899,5.276041667,March,April to July,July to Oct,2026,watermelon
Rajshahi,Kharif 1,Chalkumra,724,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,124.92,5.379834254,March,April to July,July to Oct,3895,watermelon
Rangamati,Kharif 1,Chalkumra,497,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,204.11111111111111,3.078470825,March,April to July,July to Oct,1530,watermelon
Rangpur,Kharif 1,Chalkumra,587,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,179.6013888888889,3.119250426,March,April to July,July to Oct,1831,watermelon
Satkhira,Kharif 1,Chalkumra,180,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,140.35353535353536,3.75,March,April to July,July to Oct,675,watermelon
Shariatpur,Kharif 1,Chalkumra,118,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,155.864898989899,7.86440678,March,April to July,July to Oct,928,watermelon
Sherpur,Kharif 1,Chalkumra,637,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,181.08838383838383,4.576138148,March,April to July,July to Oct,2915,watermelon
Sirajganj,Kharif 1,Chalkumra,405,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,142.85416666666666,4.735802469,March,April to July,July to Oct,1918,watermelon
Sunamganj,Kharif 1,Chalkumra,156,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,333.72557471264366,5.102564103,March,April to July,July to Oct,796,watermelon
Sylhet,Kharif 1,Chalkumra,322,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,333.72557471264366,3.161490683,March,April to July,July to Oct,1018,watermelon
Tangail,Kharif 1,Chalkumra,1111,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,153.4104938271605,3.082808281,March,April to July,July to Oct,3425,watermelon
Thakurgaon,Kharif 1,Chalkumra,309,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,154.21843434343435,2.093851133,March,April to July,July to Oct,647,watermelon
Bagerhat,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,144.96843434343435,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Bandarban,Rabi,Cheena,118,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,243.94444444444449,0.2118644068,Nov,Dec to Feb,Feb to April,25,rice
Barguna,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,207.8076923076923,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Barishal,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,175.42564102564103,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Bhola,Rabi,Cheena,58,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,185.23090277777777,0.8448275862,Nov,Dec to Feb,Feb to April,49,rice
Bogura,Rabi,Cheena,107,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,142.85416666666666,0.308411215,Nov,Dec to Feb,Feb to April,33,rice
Brahmanbaria,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,185.75631313131316,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Chandpur,Rabi,Cheena,49,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,168.796875,0.3265306122,Nov,Dec to Feb,Feb to April,16,rice
Chapai Nawabganj,Rabi,Cheena,57,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,124.92,0.3157894737,Nov,Dec to Feb,Feb to April,18,rice
Chattogram,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,243.94444444444449,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Chuadanga,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,129.44444444444446,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
CoxsBazar,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,303.40277777777777,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Cumilla,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,185.75631313131316,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Dhaka,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,169.94262295081967,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Dinajpur,Rabi,Cheena,4,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,154.21843434343435,0.25,Nov,Dec to Feb,Feb to April,1,rice
Faridpur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,155.864898989899,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Feni,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,248.1727642276423,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Gaibandha,Rabi,Cheena,200,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,179.6013888888889,0.835,Nov,Dec to Feb,Feb to April,167,rice
Gazipur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,169.94262295081967,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Gopalganj,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,155.864898989899,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Habiganj,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,333.72557471264366,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Jamalpur,Rabi,Cheena,20,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,181.08838383838383,0.5,Nov,Dec to Feb,Feb to April,10,rice
Jashore,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,134.2247474747475,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Jhallokati,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,175.42564102564103,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Jhenaidah,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,134.2247474747475,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Joypurhat,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,142.85416666666666,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Khagrachari,Rabi,Cheena,19,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,204.11111111111111,0.3684210526,Nov,Dec to Feb,Feb to April,7,rice
Khulna,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,144.96843434343435,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Kishoreganj,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,181.08838383838383,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Kurigram,Rabi,Cheena,812,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,179.6013888888889,0.4568965517,Nov,Dec to Feb,Feb to April,371,rice
Kushtia,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,129.44444444444446,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Lakshmipur,Rabi,Cheena,2,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,185.75631313131316,0.0,Nov,Dec to Feb,Feb to April,0,rice
Lalmonirhat,Rabi,Cheena,10,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,179.6013888888889,0.5,Nov,Dec to Feb,Feb to April,5,rice
Madaripur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,160.41666666666666,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Magura,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,134.2247474747475,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Manikganj,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,169.94262295081967,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Meherpur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,129.44444444444446,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Moulvibazar,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,333.72557471264366,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Munshiganj,Rabi,Cheena,51,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,169.94262295081967,0.4117647059,Nov,Dec to Feb,Feb to April,21,rice
Mymensingh,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,181.08838383838383,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Naogaon,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,124.92,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Narail,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,134.2247474747475,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Narayanganj,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,169.94262295081967,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Narsingdi,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,169.94262295081967,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Natore,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,124.92,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Netrokona,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,181.08838383838383,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Nilphamari,Rabi,Cheena,9,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,179.6013888888889,0.4444444444,Nov,Dec to Feb,Feb to April,4,rice
Noakhali,Rabi,Cheena,3,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,185.75631313131316,0.0,Nov,Dec to Feb,Feb to April,0,rice
Pabna,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,124.92,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Panchagar,Rabi,Cheena,30,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,154.21843434343435,0.4333333333,Nov,Dec to Feb,Feb to April,13,rice
Patuakhali,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,207.8076923076923,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Pirojpur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,175.42564102564103,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Rajbari,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,155.864898989899,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Rajshahi,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,124.92,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Rangamati,Rabi,Cheena,82,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,204.11111111111111,0.4390243902,Nov,Dec to Feb,Feb to April,36,rice
Rangpur,Rabi,Cheena,15,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,179.6013888888889,0.6,Nov,Dec to Feb,Feb to April,9,rice
Satkhira,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,140.35353535353536,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Shariatpur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,155.864898989899,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Sherpur,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,181.08838383838383,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Sirajganj,Rabi,Cheena,229,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,142.85416666666666,0.5414847162,Nov,Dec to Feb,Feb to April,124,rice
Sunamganj,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,333.72557471264366,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Sylhet,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,333.72557471264366,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Tangail,Rabi,Cheena,0,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,153.4104938271605,2.518413598,Nov,Dec to Feb,Feb to April,0,rice
Thakurgaon,Rabi,Cheena,111,79.89,47.58,39.87,6.43,21.0,17.0,25,62.5,85,40,154.21843434343435,0.2522522523,Nov,Dec to Feb,Feb to April,28,rice
Bagerhat,Rabi,Chili,854,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,144.96843434343435,0.5655737705,Oct,Nov to March,March to April,483,maize
Bandarban,Rabi,Chili,343,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,243.94444444444449,0.9212827988,Oct,Nov to March,March to April,316,maize
Barguna,Rabi,Chili,896,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,207.8076923076923,1.174107143,Oct,Nov to March,March to April,1052,maize
Barishal,Rabi,Chili,8510,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,175.42564102564103,0.4124559342,Oct,Nov to March,March to April,3510,maize
Bhola,Rabi,Chili,23722,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,185.23090277777777,0.4255121828,Oct,Nov to March,March to April,10094,maize
Bogura,Rabi,Chili,15749,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,142.85416666666666,4.118991682,Oct,Nov to March,March to April,64870,maize
Brahmanbaria,Rabi,Chili,2969,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,185.75631313131316,0.535197036,Oct,Nov to March,March to April,1589,maize
Chandpur,Rabi,Chili,5824,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,168.796875,0.482657967,Oct,Nov to March,March to April,2811,maize
Chapai Nawabganj,Rabi,Chili,341,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,124.92,2.958944282,Oct,Nov to March,March to April,1009,maize
Chattogram,Rabi,Chili,5015,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,243.94444444444449,0.4354935194,Oct,Nov to March,March to April,2184,maize
Chuadanga,Rabi,Chili,956,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,129.44444444444446,1.05334728,Oct,Nov to March,March to April,1007,maize
CoxsBazar,Rabi,Chili,1899,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,303.40277777777777,0.757240653,Oct,Nov to March,March to April,1438,maize
Cumilla,Rabi,Chili,6656,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,185.75631313131316,0.603515625,Oct,Nov to March,March to April,4017,maize
Dhaka,Rabi,Chili,1174,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,169.94262295081967,1.807495741,Oct,Nov to March,March to April,2122,maize
Dinajpur,Rabi,Chili,2915,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,154.21843434343435,5.246998285,Oct,Nov to March,March to April,15295,maize
Faridpur,Rabi,Chili,2572,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,155.864898989899,0.9580093313,Oct,Nov to March,March to April,2464,maize
Feni,Rabi,Chili,541,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,248.1727642276423,0.3992606285,Oct,Nov to March,March to April,216,maize
Gaibandha,Rabi,Chili,1270,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,179.6013888888889,2.909448819,Oct,Nov to March,March to April,3695,maize
Gazipur,Rabi,Chili,1368,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,169.94262295081967,0.4342105263,Oct,Nov to March,March to April,594,maize
Gopalganj,Rabi,Chili,905,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,155.864898989899,2.036464088,Oct,Nov to March,March to April,1843,maize
Habiganj,Rabi,Chili,519,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,333.72557471264366,1.603082852,Oct,Nov to March,March to April,832,maize
Jamalpur,Rabi,Chili,14272,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,181.08838383838383,1.475616592,Oct,Nov to March,March to April,21060,maize
Jashore,Rabi,Chili,2054,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,134.2247474747475,1.40993184,Oct,Nov to March,March to April,2896,maize
Jhallokati,Rabi,Chili,1391,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,175.42564102564103,0.4378145219,Oct,Nov to March,March to April,609,maize
Jhenaidah,Rabi,Chili,1848,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,134.2247474747475,1.406385281,Oct,Nov to March,March to April,2599,maize
Joypurhat,Rabi,Chili,553,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,142.85416666666666,5.65641953,Oct,Nov to March,March to April,3128,maize
Khagrachari,Rabi,Chili,812,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,204.11111111111111,0.3830049261,Oct,Nov to March,March to April,311,maize
Khulna,Rabi,Chili,386,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,144.96843434343435,1.733160622,Oct,Nov to March,March to April,669,maize
Kishoreganj,Rabi,Chili,4034,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,181.08838383838383,1.683936539,Oct,Nov to March,March to April,6793,maize
Kurigram,Rabi,Chili,1386,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,179.6013888888889,2.497835498,Oct,Nov to March,March to April,3462,maize
Kushtia,Rabi,Chili,902,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,129.44444444444446,1.272727273,Oct,Nov to March,March to April,1148,maize
Lakshmipur,Rabi,Chili,4000,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,185.75631313131316,0.3475,Oct,Nov to March,March to April,1390,maize
Lalmonirhat,Rabi,Chili,600,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,179.6013888888889,3.641666667,Oct,Nov to March,March to April,2185,maize
Madaripur,Rabi,Chili,1213,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,160.41666666666666,2.615828524,Oct,Nov to March,March to April,3173,maize
Magura,Rabi,Chili,550,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,134.2247474747475,0.9690909091,Oct,Nov to March,March to April,533,maize
Manikganj,Rabi,Chili,6794,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,169.94262295081967,6.386075949,Oct,Nov to March,March to April,43387,maize
Meherpur,Rabi,Chili,403,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,129.44444444444446,0.935483871,Oct,Nov to March,March to April,377,maize
Moulvibazar,Rabi,Chili,315,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,333.72557471264366,1.044444444,Oct,Nov to March,March to April,329,maize
Munshiganj,Rabi,Chili,954,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,169.94262295081967,1.469601677,Oct,Nov to March,March to April,1402,maize
Mymensingh,Rabi,Chili,3540,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,181.08838383838383,1.377966102,Oct,Nov to March,March to April,4878,maize
Naogaon,Rabi,Chili,1493,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,124.92,3.261888814,Oct,Nov to March,March to April,4870,maize
Narail,Rabi,Chili,530,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,134.2247474747475,2.435849057,Oct,Nov to March,March to April,1291,maize
Narayanganj,Rabi,Chili,539,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,169.94262295081967,0.5139146568,Oct,Nov to March,March to April,277,maize
Narsingdi,Rabi,Chili,1912,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,169.94262295081967,3.472280335,Oct,Nov to March,March to April,6639,maize
Natore,Rabi,Chili,763,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,124.92,3.598951507,Oct,Nov to March,March to April,2746,maize
Netrokona,Rabi,Chili,1011,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,181.08838383838383,1.333333333,Oct,Nov to March,March to April,1348,maize
Nilphamari,Rabi,Chili,4526,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,179.6013888888889,3.846221829,Oct,Nov to March,March to April,17408,maize
Noakhali,Rabi,Chili,7760,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,185.75631313131316,0.4461340206,Oct,Nov to March,March to April,3462,maize
Pabna,Rabi,Chili,1787,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,124.92,3.226636821,Oct,Nov to March,March to April,5766,maize
Panchagar,Rabi,Chili,14415,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,154.21843434343435,3.610544572,Oct,Nov to March,March to April,52046,maize
Patuakhali,Rabi,Chili,2775,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,207.8076923076923,0.3448648649,Oct,Nov to March,March to April,957,maize
Pirojpur,Rabi,Chili,1004,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,175.42564102564103,0.3874501992,Oct,Nov to March,March to April,389,maize
Rajbari,Rabi,Chili,618,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,155.864898989899,1.213592233,Oct,Nov to March,March to April,750,maize
Rajshahi,Rabi,Chili,1575,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,124.92,2.934603175,Oct,Nov to March,March to April,4622,maize
Rangamati,Rabi,Chili,1146,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,204.11111111111111,0.5436300175,Oct,Nov to March,March to April,623,maize
Rangpur,Rabi,Chili,3226,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,179.6013888888889,2.243645381,Oct,Nov to March,March to April,7238,maize
Satkhira,Rabi,Chili,634,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,140.35353535353536,1.246056782,Oct,Nov to March,March to April,790,maize
Shariatpur,Rabi,Chili,10240,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,155.864898989899,3.793457031,Oct,Nov to March,March to April,38845,maize
Sherpur,Rabi,Chili,1381,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,181.08838383838383,1.171614772,Oct,Nov to March,March to April,1618,maize
Sirajganj,Rabi,Chili,3044,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,142.85416666666666,4.08804205,Oct,Nov to March,March to April,12444,maize
Sunamganj,Rabi,Chili,963,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,333.72557471264366,1.271028037,Oct,Nov to March,March to April,1224,maize
Sylhet,Rabi,Chili,658,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,333.72557471264366,1.361702128,Oct,Nov to March,March to April,896,maize
