District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Faridpur,Kharif 2,Pineapple,1580,45.16676215433585,60.68201674204752,52.983602860387926,6.739860589313457,26.659904336123084,18.403164768214182,35,75.41933247739384,74,76,166.01276499794977,3.1894133722243088,Sep,Sep to May,June to Aug,7864
Satkhira,Kharif 1,Jhinga,230,99.42,17.0,50.22,6.5,23.0,18.0,28,80.0,90,70,141.43351208748624,2.855445814808295,April,May to June,June to Aug,648
Shariatpur,Rabi,Ginger,0,76.0773551595625,53.320973923051454,16.537555803542872,6.191714481006221,20.85484742330706,15.0,25,64.5909521036244,75,60,137.02405467704418,2.518413598,Oct,Nov to March,March to April,1
Kurigram,Rabi,Karala,355,99.42,17.0,50.22,6.5,25.5,24.0,27,87.5,90,85,179.6013888888889,2.4573046768473716,Feb,March to July,Aug to Sep,850
Noakhali,Rabi,Lal Shak,552,79.70363812490972,44.88684402595355,24.143982020736964,6.32709881449895,18.791589331456155,15.0,25,73.83463355096637,80,70,189.07221661927213,1.231560892,Sep,Oct to Nov,Nov to Feb,759
Sirajganj,Kharif 2,Pineapple,6841,52.63749653107883,59.85896708124177,50.91827984547794,6.730020579676387,26.779054694856093,18.34583440879688,35,74.29339984174374,73,75,142.96312038350283,2.954344266426067,Sep,Sep to May,June to Aug,0
Thakurgaon,Kharif 1,Taramind,19,20.07,27.18,29.92,5.77,32.5,25.0,40,65.0,80,50,153.7531472799525,6.461823113681133,February,March to April,February to May,102
Kushtia,Kharif 2,Cauliflower,743,75.33503807065567,46.38499201432167,17.06313508385592,6.18004362357754,20.030806780797455,8.0,30,76.2841404826315,85,70,143.1893433789703,4.945538818,Sep,Nov to Jan,Feb,5079
Patuakhali,Kharif 2,Betelnut,3289,20.920297469766417,18.44777871855507,27.602552996884864,6.038433154066937,30.19420953790108,25.0,35,79.08036372466985,90,70,211.01009709937048,0.7898903776,July,Aug to Jan,Jan to March,2150
Chandpur,Kharif 1,Amra,7831,22.819558373863423,22.146204847313136,29.683361336397247,5.768670203245306,25.11631757621379,20.253899804981124,30,70.35841055644154,69,71,156.42972343039443,2.2717037551667953,June,June to August,August to September,0
Manikganj,Kharif 2,Palong Shak,65,80.28396877072545,48.67004948413157,21.36837327018736,6.269259988025245,20.436356959785805,11.31778556175763,30,70.20621312346304,69,71,165.58017392286473,5.636257335619226,Aug,Sep to Jan,Feb,0
Netrokona,Rabi,Banana,870,100.42151222985238,84.64945963662655,52.41439094056199,5.961172537271224,25.68435330775693,15.0,35,77.01850752851452,85,75,180.07244215026776,5.706467662,Jan,Jan to Jan,Jan,5368
Bagerhat,Kharif 1,Amra,177,23.61632461685487,24.016128645665056,25.672972089141446,5.67587383738086,24.987966318876946,20.0,30,71.25655705786718,80,60,162.08893805397548,6.700598802,June,June to August,August to September,1013
Magura,Rabi,Maize 2,0,77.04811739535614,48.69890239774448,21.458707394644215,6.243807718615468,20.528159197917358,14.641317715304005,27,60.460087377801784,59,61,139.12604709368352,1.4984139825893952,Dec,Jan  to  March,April,2271
Habiganj,Kharif 1,Green Papaya,3783,51.209906552204714,59.408061810636475,48.963862966065,6.7478722797968,25.125159060949226,19.901255293432374,31,68.95501831565647,68,70,344.54632453205477,90.39135096612017,June,June to August,August to September,0
Naogaon,Kharif 2,Puishak,573,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,124.91999999999999,4.447957280816144,Aug,Sep to Jan,Feb,2570
Rangpur,Kharif 2,Pineapple,0,48.91709429549979,55.47006042206942,50.92989641897941,6.696834243751388,26.34273272230771,18.33201454974853,35,74.710841498362,74,76,176.38198240781944,2.2201889000066246,Sep,Sep to May,June to Aug,5588
Rangamati,Rabi,Pumpkin,375,99.42000000000002,17.0,50.22,6.5,20.0,15.000000000000002,25,60.00000000000001,70,50,206.45264146481196,2.945610977371976,Sep,Oct to Nov,Nov to Feb,1075
Dinajpur,Rabi,Chili,0,74.97455664061833,50.437509275404956,17.671508601252846,6.267273455327224,22.640242455789313,15.303571096115215,30,60.24259224113964,59,61,157.4037478713618,5.15718572580356,Oct,Nov to March,March to April,14393
Moulvibazar,Kharif 1,Dalim,5,20.7180475112253,22.32074071739322,44.665663986363214,6.516431176794929,22.1194621263311,5.0,38,82.64427378466554,95,70,347.7372221747188,0.8,April,No need to do,Throuout The year,4
Bogura,Kharif 2,Cucumber,355,99.41999999999999,17.0,50.22,6.5,26.5,18.0,35,75.0,90,60,144.08593956188224,2.120400930722091,Sep,Nov to March,March to jun,823
CoxsBazar,Kharif 1,Wood Apple,133,20.07,27.18,29.92,5.77,25.0,20.0,30,70.0,80,60,309.74867057799094,1.7473874205936646,May,June to August,August to September,237
Rangpur,Rabi,Lal Shak,7463,77.49536828884547,43.47826261260652,18.956094873541275,6.2477196142118485,19.925123895676524,15.034810184354965,26,74.78269569039645,74,76,182.15212000095357,-0.889412132984366,Sep,Oct to Nov,Nov to Feb,0
Satkhira,Kharif 1,Safeda,170,20.07,27.18,29.92,5.77,24.0,10.0,38,70.0,80,60,143.7473494659104,4.615481641768152,April,No need to do,Jan to March,551
Lakshmipur,Kharif 1,Jambura,523,24.17153120834585,13.173523346204195,10.985286090171485,6.977115719756799,26.04553893568239,25.0,30,82.71790959435384,90,70,167.80149212228395,1.159663866,April,No need to do,May to June,503
Bogura,Rabi,Lemon,174,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,143.61434038447132,2.4790887019239625,Jan,Jan to Jan,Jan,361
Pirojpur,Kharif 2,Betelnut,13536,24.14852668360764,12.608708747628812,30.26954135946245,5.999397582021689,30.013442756131884,24.77462643808092,35,79.09252336947442,78,80,179.57312729780037,2.6474776631544295,July,Aug to Jan,Jan to March,4154
Sunamganj,Rabi,Lemon,191,19.58,16.55,10.01,7.02,17.5,10.0,25,77.5,95,60,333.72557471264366,3.2503267295358924,Jan,Jan to Jan,Jan,537
Habiganj,Kharif 2,Sugarcane,2515,75.35240909203847,49.938137833119654,21.682082997920794,6.206183365003659,29.393664241343977,20.716325439163576,38,65.44679928122207,64,66,333.70628160823617,16.02946317181977,Oct,Nov to Aug,Aug to Sep,31616
Narayanganj,Kharif 2,Cabbage,0,72.18769834109982,48.71376385093141,21.94459518673733,6.237263302441804,16.957257243542745,9.900971658549247,24,74.51215210747208,74,76,170.49599420647783,3.7792606630558843,Sep,Oct to Jan,Feb,8705
Khulna,Rabi,Sweet Potato,5116,74.28809186749949,49.571100226627884,18.082906710104425,6.240692579871336,20.41684425911877,16.695856672671987,24,80.10848384602747,79,81,143.12717016220572,2.388133372178654,Nov,Dec to March,April,6252
Gaibandha,Rabi,Danta,196,77.76,48.44,19.79,6.25,25.0,18.0,32,80.0,85,75,179.6013888888889,2.4788745634512375,March,April to Aug,Sep,493
Netrokona,Rabi,Wheat,7975,86.3169216678652,47.39514693072701,41.01904956273013,6.4413871706904775,17.88286478028814,15.127824763158698,20,54.03321335699882,53,55,170.9473971936949,2.981622599522355,Dec,Jan  to  March,April,5625
Khulna,Rabi,Wheat,469,79.29142769155398,42.91443580525719,41.556387604196374,6.387160873394014,17.49089155986276,15.5,20,57.55694488114276,60,50,143.58922977177733,1.040241449,Dec,Jan  to  March,April,523
Lalmonirhat,Kharif 1,Malta,4525,21.758314584111996,15.392603054700716,7.219878808290229,7.01017726580206,27.4394629280707,20.35433791637561,35,85.67286329913051,85,87,178.3550822396505,-0.15880189722017146,June,June to August,August to September,0
Jhallokati,Kharif 2,Tobacco,2911,121.72062930223439,44.08403308796927,19.50193695515282,6.927600657453448,18.07431442000806,15.478433349596425,20,67.76758857675392,67,69,175.5850892429907,4.033073727290672,Oct,Nov to Feb,Feb to April,0
Chattogram,Kharif 2,Oal Kachu,14,75.21912474916155,50.577298217351824,22.599403718832185,6.253361583073032,22.037908514793834,15.0,32,63.659248725323174,70,52,245.2301152765746,4.2,Sep,Oct to Dec,Dec to Feb,57
Bhola,Kharif 1,Maize 1,3910,79.52959835017765,43.30385083585782,19.02320285133848,6.270246895135059,26.838069437996587,19.476609700943094,34,72.1504610359566,71,73,172.26620604961786,5.298996022198406,March,April to May,June to July,0
Noakhali,Kharif 2,Lentil,1609,17.571467956310073,70.05038078508161,17.917242622667032,6.930379088563941,15.062806471626157,9.196085950103623,20,89.87257843963755,89,91,185.12305189224816,-0.10787999961219896,Oct,Nov  to  Feb,Feb to March,13464
Naogaon,Rabi,Boroi,674,21.62257693613749,25.869131933323317,32.48735346689854,5.7619854344415025,19.48246599541701,15.0,25,57.505768165122305,70,50,105.95664238311097,4.838333333,November,No need to do,February to March,3178
Shariatpur,Kharif 2,Garlic,3197,81.58257498967187,47.007403532345336,17.87181528365539,6.150517850822866,24.176240219493927,20.0,30,65.95437338146921,70,65,145.76890318094055,2.77989418,Oct,Nov to Jan,Feb,8265
Bandarban,Kharif 1,Jute,0,83.04067086272786,47.05269799737427,43.45582241509504,6.74172163119703,29.54713969412191,19.699565371637817,40,75.73750914318762,75,77,238.03395819565966,2.6916801378436186,March,April to Aug,Sep,0
Dinajpur,Rabi,Ginger,299,81.7226571952205,46.445540724646136,15.114725178190803,6.322632655611642,19.941897221902444,15.0,25,66.12297936119684,75,60,158.99292802621392,3.117460317,Oct,Nov to March,March to April,903
Naogaon,Kharif 1,Jambura,160,23.175425272464896,21.17439769337019,8.42759839183003,7.048063323745702,27.26581352610295,25.0,30,77.46586821483365,90,70,133.44426232198688,3.5,April,No need to do,May to June,760
Tangail,Kharif 2,Jamrul,0,17.405950978325784,28.4147001387468,28.605914844725337,5.736995119592844,30.277243534100474,24.883028633777236,35,79.57447658727438,79,81,140.21480397183555,5.107479047716296,June,July to August,June  to September,9130
Faridpur,Rabi,Maize 2,866,74.44079660968376,51.504393131128666,21.08106507548778,6.313290989747332,21.47711795356104,14.0,27,62.73064063220246,70,50,150.10210475058943,2.213299875,Dec,Jan  to  March,April,1821
Sirajganj,Kharif 2,Lentil,7824,21.676034429601586,69.70078397525867,15.606408841388886,6.962336336818354,16.319152254732344,10.0,20,92.61717768347015,95,85,144.55831254056818,0.4417974322,Oct,Nov  to  Feb,Feb to March,3551
Shariatpur,Rabi,Sesame,1702,119.59915339274438,45.99914292675784,17.25393874287379,6.890659055778928,31.154749113853615,26.63269070780916,35,45.66154938347319,45,47,152.88217152886747,-1.2191663300165436,Nov,Dec to Jan,Feb,0
Cumilla,Rabi,Pumpkin,3005,102.27922864869986,13.784009167795222,50.76268847041735,6.539487574930092,20.201183974934192,14.856848333506706,25,60.756354776765534,60,62,171.74673841278633,4.168721593787721,Sep,Oct to Nov,Nov to Feb,10051
Barguna,Kharif 2,Black Berry,6568,24.911987788453665,131.62620923256884,198.51238143658358,6.029823082245797,24.63136733256756,19.8100969396332,29,70.06643789530285,69,71,204.20039524727176,1.2024344134774907,June,July to August,June  to September,0
Khulna,Kharif 1,Aus,16507,79.46288208335405,48.09511420258677,40.339085341973956,6.458789480271938,25.82818666632896,11.792175239545342,40,72.70833314616377,72,74,145.2141040511341,1.0731754866484615,March,April to july,Aug,0
Meherpur,Kharif 2,Jamrul,73,20.259025288691465,27.959307903103266,28.976630777094694,5.869664725179891,29.06036454390994,25.0,35,79.3141621623524,90,70,126.68713553022103,0.4615384615,June,July to August,June  to September,28
Rangamati,Kharif 1,Chalkumra,557,99.42,17.0,50.22,6.5,22.5,18.0,27,75.0,85,65,196.64687023055197,2.999831037498398,March,April to July,July to Oct,1663
Chapai Nawabganj,Kharif 1,Safeda,19,15.900592291683864,25.145321373609235,31.146773896005193,5.722795165821627,22.763111700180072,10.0,38,72.20946923955339,80,60,140.92533363833763,1.294117647,April,No need to do,Jan to March,22
Manikganj,Kharif 2,Cucumber,0,98.38495639742649,17.78180528026976,50.62321010264916,6.505710939581632,26.850496112679984,17.657417678864828,34,76.26427531465286,75,77,172.56184306945053,5.458899403843422,Sep,Nov to March,March to jun,2116
Khagrachari,Kharif 1,Jhinga,499,99.42,17.0,50.22,6.5,23.0,18.0,28,80.0,90,70,206.18074669242267,1.493602635507975,April,May to June,June to Aug,805
Bhola,Kharif 1,Green Coconut,5599,22.249795706550614,15.968364396133799,30.859620124881417,5.965095886643826,25.248098954796955,20.308802630384562,30,69.96251334162541,69,71,187.8898288233183,12.369876149866931,May,June to August,August to September,1285
Manikganj,Rabi,Groundnut,1627,21.44,48.01,20.23,6.83,27.5,20.0,35,85.0,90,80,169.94262295081967,0.6884628049471879,Oct,Nov to March,March to April,1129
Natore,Rabi,Chili,829,77.76,48.44,19.79,6.25,22.5,15.0,30,60.0,70,50,127.07849992340479,2.4891677771816774,Oct,Nov to March,March to April,1984
Habiganj,Kharif 2,Jamrul,8,24.745544391400568,27.06399779644247,26.712968258609052,5.7381060316062875,29.011149152877145,25.0,35,81.34848845558146,90,70,351.82332700341607,0.0,June,July to August,June  to September,1
Rajbari,Kharif 1,Maize 1,32,78.86449603785172,49.93437068122205,22.052094603596867,6.265044978819909,27.34951221032322,20.0,34,73.93013190498331,85,60,149.4338323457649,2.352941176,March,April to May,June to July,85
Chattogram,Kharif 1,Mango,0,22.424229872217733,30.95799080707119,32.73676037528069,5.773692180479287,31.763963801020758,27.071716733402795,36,70.34144097577108,69,71,238.81841305926375,6.406817115671072,April,No need to do,April to June,27507
Narayanganj,Kharif 1,Guava,107,49.88,59.05,50.04,6.74,29.0,23.0,35,67.5,85,50,169.94262295081967,18.355649039115157,April,No need to do,Throuout The year,1738
Rangamati,Rabi,Groundnut,53,20.598820628415577,48.683592414381565,21.690571052041065,6.879235840386369,28.35352108657869,20.0,35,84.75776116441729,90,80,221.49708903795627,0.5740740741,Oct,Nov to March,March to April,33
Rangpur,Kharif 2,Oal Kachu,0,77.15198634380174,49.3953341100341,17.83175140068502,6.269433502381661,23.946037220835112,14.895923962407647,32,60.68412648919328,60,62,173.49734540705094,4.421022952006393,Sep,Oct to Dec,Dec to Feb,12121
Manikganj,Rabi,Ginger,185,77.15368870715803,49.025940935309144,18.41150146446994,6.313075574346518,20.179155347240812,15.0,25,68.02783007045923,75,60,184.47248653846555,1.50877193,Oct,Nov to March,March to April,237
Barguna,Kharif 1,Taramind,5449,24.0636354327485,25.248029475208256,27.76974093873573,5.752178742162557,32.32282339862841,24.825587330606933,40,65.80224510371004,65,67,201.8757406290299,-0.5258721236902909,February,March to April,February to May,0
Pabna,Kharif 2,Mug,484,20.13306753780209,44.50184401718599,14.926086582100286,6.775273792609253,29.900756051775403,25.0,35,67.99421606123803,80,60,143.2252608629913,0.4199134199,Feb,March to May,May,192
Kushtia,Kharif 2,Puishak,675,72.76983372746959,49.69548230995795,15.819987148337717,6.150401518456116,20.552867247370894,12.0,30,68.22800914580543,75,65,136.69326684947305,7.682228916,Aug,Sep to Jan,Feb,4594
Nilphamari,Kharif 2,Cauliflower,1810,73.32372726823792,52.51673478307202,21.37419489957758,6.192675197907097,18.75971891466765,8.0,30,77.35815622382493,85,70,165.3071587440634,5.595902106,Sep,Nov to Jan,Feb,9795
Dhaka,Kharif 2,Cabbage,890,73.25401810186298,49.39224505391721,23.26005431739311,6.2475560773674585,16.228120187124325,10.0,24,77.23193194404605,90,60,161.56719463542234,6.0,Sep,Oct to Jan,Feb,4985
Tangail,Rabi,Boroi,5717,27.27338031424245,30.229546609351015,27.505896337472027,5.772972253899371,19.41730215739349,15.157656841671622,25,60.32122516466117,59,61,146.51939593537264,2.4089525320918046,June,No need to do,February to March,0
Narayanganj,Rabi,Groundnut,0,21.675495942950313,47.51279258936219,19.282293378764876,6.870386068100403,27.17697173100102,19.067426339923344,36,85.15574308158037,84,86,172.25201461421096,2.3652632858466265,Oct,Nov to March,March to April,0
Dhaka,Kharif 2,Palong Shak,317,77.76,48.44,19.79,6.25,21.0,12.0,30,70.0,75,65,169.94262295081967,3.1755675408960755,Aug,Sep to Jan,Feb,1284
Pabna,Kharif 2,Betelnut,121,21.98,16.93,30.59,5.98,30.0,25.0,35,80.0,90,70,124.91999999999999,6.047349813772558,July,Aug to Jan,Jan to March,772
Pirojpur,Kharif 1,Lady’s Finger,0,47.72727944062385,54.44831548573307,50.049319379500815,6.485304358149499,20.11002723740496,9.790674282070144,30,79.53154048365474,79,81,173.1246336789793,1.4777871418679724,April,May to June,June to Sep,0
Gopalganj,Rabi,Palmyra Palm,123,23.137671724147136,16.313486777594374,29.341058772579814,5.980165835464346,21.05060192398656,15.0,25,57.16494464811075,70,50,153.36438943675708,14.69230769,Sep,Oct to Nov,Nov to Feb,1936
Mymensingh,Kharif 2,Jamrul,4,20.07,27.18,29.92,5.77,30.0,25.0,35,80.0,90,70,181.08838383838383,6.057009012615616,June,July to August,June  to September,26
Khagrachari,Kharif 2,Patal,0,102.46981784171362,19.08360147263042,49.428701788054354,6.5623145599612105,27.703175614114237,20.0,35,74.40549108489111,85,60,203.59797348976764,2.518413598,Aug,Sep to Jan,Jan to March,1
Magura,Kharif 2,Barbati,0,17.46301633096881,71.84464849900488,17.952714725993168,5.765533977949292,24.995853259753012,19.61702774382046,30,73.0287302144532,72,74,134.66959133290797,1.4349313977297389,Sep,Oct to Dec,December to April,0
Shariatpur,Kharif 1,Green Papaya,0,53.66913162694419,59.3316227998298,53.934908864779,6.748233664540884,24.887001613918727,20.963466876168745,30,70.09487536211478,69,71,159.73420356410668,10.783869407263467,June,June to August,August to September,6107
Barishal,Kharif 1,Chalkumra,469,100.63357168530565,17.24442497063869,55.06541611630709,6.559011301791603,21.501490050941417,18.0,27,72.50866906114662,85,65,190.40065650749918,2.041002278,March,April to July,July to Oct,897
Lakshmipur,Kharif 1,Kolmi Shak,139,82.48620098394264,51.61810721455022,22.386291601714788,6.287707561941505,28.164873257290587,20.0,35,90.11180634125611,100,80,198.86827325241842,2.847826087,March,April to Aug,Sep to Oct,328
Chattogram,Rabi,Pumpkin,2315,103.75971568972032,13.1375151579175,48.60863124804533,6.580670600205915,20.80223327436771,15.0,25,58.32318234173231,70,50,235.17674312111478,4.892114175,Sep,Oct to Nov,Nov to Feb,11690
Madaripur,Rabi,Boro,71330,82.26484236365003,44.79457881839664,41.530584841802366,6.441002865434724,25.88287670757237,11.9052017244311,40,74.18162231381046,73,75,161.82372756105997,0.7879329630793014,Nov,Dec to March,April,142964
Tangail,Rabi,Boro,417266,78.67852508780855,49.25143281320044,36.57069813572068,6.4250499555629,25.782233490681946,11.968661907835939,40,73.79740102330976,73,75,158.9721399802869,5.072160009294667,Nov,Dec to March,April,729587
Chapai Nawabganj,Rabi,Danta Shak,288,77.76,48.44,19.79,6.25,25.0,18.0,32,80.0,85,75,124.91999999999999,1.69483421622884,March,April to Aug,Sep,490
Madaripur,Kharif 2,Cabbage,5133,74.19031556996701,47.256315561539814,24.121072612540978,6.222731737922223,17.367847410212658,10.500762527144898,24,74.00518274153116,73,75,166.12688878820197,3.92197106206182,Sep,Oct to Jan,Feb,5087
