District,Season,Crop Name,Area,N,P,K,ph,Avg Temp,Min Temp,Max Temp,Avg Humidity,Min Relative Humidity,Max Relative Humidity,Rainfall,AP Ratio,Transplant,Growth,Harvest,Production
Khagrachari,Kharif 2,Cabbage,547,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,204.11111111111111,4.096892139,Sep,Oct to Jan,Feb,2241
Khulna,Kharif 2,Cabbage,630,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,144.96843434343435,7.279365079,Sep,Oct to Jan,Feb,4586
Kishoreganj,Kharif 2,Cabbage,433,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,181.08838383838383,5.498845266,Sep,Oct to Jan,Feb,2381
Kurigram,Kharif 2,Cabbage,582,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,179.6013888888889,7.075601375,Sep,Oct to Jan,Feb,4118
Kushtia,Kharif 2,Cabbage,994,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,129.44444444444446,6.142857143,Sep,Oct to Jan,Feb,6106
Lakshmipur,Kharif 2,Cabbage,167,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,185.75631313131314,4.54491018,Sep,Oct to Jan,Feb,759
Lalmonirhat,Kharif 2,Cabbage,1097,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,179.6013888888889,8.84958979,Sep,Oct to Jan,Feb,9708
Madaripur,Kharif 2,Cabbage,60,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,160.41666666666666,5.35,Sep,Oct to Jan,Feb,321
Magura,Kharif 2,Cabbage,212,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,134.2247474747475,4.287735849,Sep,Oct to Jan,Feb,909
Manikganj,Kharif 2,Cabbage,518,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,169.94262295081967,5.513513514,Sep,Oct to Jan,Feb,2856
Meherpur,Kharif 2,Cabbage,1807,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,129.44444444444446,12.76425014,Sep,Oct to Jan,Feb,23065
Moulvibazar,Kharif 2,Cabbage,435,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,333.72557471264366,5.593103448,Sep,Oct to Jan,Feb,2433
Munshiganj,Kharif 2,Cabbage,494,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,169.94262295081967,3.170040486,Sep,Oct to Jan,Feb,1566
Mymensingh,Kharif 2,Cabbage,2640,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,181.08838383838383,8.433712121,Sep,Oct to Jan,Feb,22265
Naogaon,Kharif 2,Cabbage,1218,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,124.92,6.646962233,Sep,Oct to Jan,Feb,8096
Narail,Kharif 2,Cabbage,357,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,134.2247474747475,5.473389356,Sep,Oct to Jan,Feb,1954
Narayanganj,Kharif 2,Cabbage,389,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,169.94262295081967,3.804627249,Sep,Oct to Jan,Feb,1480
Narsingdi,Kharif 2,Cabbage,253,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,169.94262295081967,4.225296443,Sep,Oct to Jan,Feb,1069
Natore,Kharif 2,Cabbage,667,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,124.92,7.625187406,Sep,Oct to Jan,Feb,5086
Netrokona,Kharif 2,Cabbage,421,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,181.08838383838383,6.722090261,Sep,Oct to Jan,Feb,2830
Nilphamari,Kharif 2,Cabbage,1426,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,179.6013888888889,10.77068724,Sep,Oct to Jan,Feb,15359
Noakhali,Kharif 2,Cabbage,298,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,185.75631313131314,4.003355705,Sep,Oct to Jan,Feb,1193
Pabna,Kharif 2,Cabbage,1206,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,124.92,7.55721393,Sep,Oct to Jan,Feb,9114
Panchagar,Kharif 2,Cabbage,946,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,154.21843434343435,5.808668076,Sep,Oct to Jan,Feb,5495
Patuakhali,Kharif 2,Cabbage,103,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,207.8076923076923,3.737864078,Sep,Oct to Jan,Feb,385
Pirojpur,Kharif 2,Cabbage,487,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,175.42564102564103,3.205338809,Sep,Oct to Jan,Feb,1561
Rajbari,Kharif 2,Cabbage,1190,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,155.864898989899,6.742016807,Sep,Oct to Jan,Feb,8023
Rajshahi,Kharif 2,Cabbage,1617,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,124.92,9.176252319,Sep,Oct to Jan,Feb,14838
Rangamati,Kharif 2,Cabbage,307,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,204.11111111111111,4.631921824,Sep,Oct to Jan,Feb,1422
Rangpur,Kharif 2,Cabbage,2072,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,179.6013888888889,6.564671815,Sep,Oct to Jan,Feb,13602
Satkhira,Kharif 2,Cabbage,1041,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,140.35353535353536,7.923150817,Sep,Oct to Jan,Feb,8248
Shariatpur,Kharif 2,Cabbage,112,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,155.864898989899,14.09821429,Sep,Oct to Jan,Feb,1579
Sherpur,Kharif 2,Cabbage,717,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,181.08838383838383,8.193863319,Sep,Oct to Jan,Feb,5875
Sirajganj,Kharif 2,Cabbage,755,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,142.85416666666666,6.901986755,Sep,Oct to Jan,Feb,5211
Sunamganj,Kharif 2,Cabbage,593,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,333.72557471264366,9.822934233,Sep,Oct to Jan,Feb,5825
Sylhet,Kharif 2,Cabbage,899,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,333.72557471264366,6.165739711,Sep,Oct to Jan,Feb,5543
Tangail,Kharif 2,Cabbage,1612,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,153.4104938271605,10.19230769,Sep,Oct to Jan,Feb,16430
Thakurgaon,Kharif 2,Cabbage,706,77.76,48.44,19.79,6.25,17.0,10.0,24,75.0,90,60,154.21843434343435,7.804532578,Sep,Oct to Jan,Feb,5510
Bagerhat,Kharif 2,Carrot,45,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,144.96843434343435,2.088888889,Oct,Nov to Feb,March,94
Bandarban,Kharif 2,Carrot,4,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,243.94444444444446,1.25,Oct,Nov to Feb,March,5
Barguna,Kharif 2,Carrot,24,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,207.8076923076923,1.916666667,Oct,Nov to Feb,March,46
Barishal,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,175.42564102564103,2.518413598,Oct,Nov to Feb,March,0
Bhola,Kharif 2,Carrot,110,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,185.23090277777777,2.790909091,Oct,Nov to Feb,March,307
Bogura,Kharif 2,Carrot,148,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,142.85416666666666,5.5,Oct,Nov to Feb,March,814
Brahmanbaria,Kharif 2,Carrot,21,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,185.75631313131314,1.523809524,Oct,Nov to Feb,March,32
Chandpur,Kharif 2,Carrot,21,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,168.796875,4.047619048,Oct,Nov to Feb,March,85
Chapai Nawabganj,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,124.92,2.518413598,Oct,Nov to Feb,March,0
Chattogram,Kharif 2,Carrot,50,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,243.94444444444446,3.46,Oct,Nov to Feb,March,173
Chuadanga,Kharif 2,Carrot,73,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,129.44444444444446,3.739726027,Oct,Nov to Feb,March,273
CoxsBazar,Kharif 2,Carrot,6,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,303.40277777777777,1.666666667,Oct,Nov to Feb,March,10
Cumilla,Kharif 2,Carrot,10,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,185.75631313131314,2.5,Oct,Nov to Feb,March,25
Dhaka,Kharif 2,Carrot,412,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,169.94262295081967,7.410194175,Oct,Nov to Feb,March,3053
Dinajpur,Kharif 2,Carrot,161,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,154.21843434343435,2.118012422,Oct,Nov to Feb,March,341
Faridpur,Kharif 2,Carrot,32,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,155.864898989899,2.0,Oct,Nov to Feb,March,64
Feni,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,248.1727642276423,2.518413598,Oct,Nov to Feb,March,0
Gaibandha,Kharif 2,Carrot,161,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,179.6013888888889,2.155279503,Oct,Nov to Feb,March,347
Gazipur,Kharif 2,Carrot,53,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,169.94262295081967,3.811320755,Oct,Nov to Feb,March,202
Gopalganj,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,155.864898989899,2.518413598,Oct,Nov to Feb,March,0
Habiganj,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,333.72557471264366,2.518413598,Oct,Nov to Feb,March,0
Jamalpur,Kharif 2,Carrot,290,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,181.08838383838383,4.182758621,Oct,Nov to Feb,March,1213
Jashore,Kharif 2,Carrot,142,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,134.2247474747475,3.373239437,Oct,Nov to Feb,March,479
Jhallokati,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,175.42564102564103,2.518413598,Oct,Nov to Feb,March,0
Jhenaidah,Kharif 2,Carrot,62,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,134.2247474747475,3.451612903,Oct,Nov to Feb,March,214
Joypurhat,Kharif 2,Carrot,46,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,142.85416666666666,3.760869565,Oct,Nov to Feb,March,173
Khagrachari,Kharif 2,Carrot,10,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,204.11111111111111,2.0,Oct,Nov to Feb,March,20
Khulna,Kharif 2,Carrot,22,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,144.96843434343435,1.954545455,Oct,Nov to Feb,March,43
Kishoreganj,Kharif 2,Carrot,40,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,181.08838383838383,3.125,Oct,Nov to Feb,March,125
Kurigram,Kharif 2,Carrot,76,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,179.6013888888889,2.118421053,Oct,Nov to Feb,March,161
Kushtia,Kharif 2,Carrot,93,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,129.44444444444446,3.182795699,Oct,Nov to Feb,March,296
Lakshmipur,Kharif 2,Carrot,3,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,185.75631313131314,2.333333333,Oct,Nov to Feb,March,7
Lalmonirhat,Kharif 2,Carrot,101,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,179.6013888888889,3.821782178,Oct,Nov to Feb,March,386
Madaripur,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,160.41666666666666,2.518413598,Oct,Nov to Feb,March,0
Magura,Kharif 2,Carrot,22,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,134.2247474747475,3.454545455,Oct,Nov to Feb,March,76
Manikganj,Kharif 2,Carrot,1288,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,169.94262295081967,6.946428571,Oct,Nov to Feb,March,8947
Meherpur,Kharif 2,Carrot,33,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,129.44444444444446,5.212121212,Oct,Nov to Feb,March,172
Moulvibazar,Kharif 2,Carrot,7,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,333.72557471264366,5.0,Oct,Nov to Feb,March,35
Munshiganj,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,169.94262295081967,2.518413598,Oct,Nov to Feb,March,0
Mymensingh,Kharif 2,Carrot,210,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,181.08838383838383,3.447619048,Oct,Nov to Feb,March,724
Naogaon,Kharif 2,Carrot,68,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,124.92,4.764705882,Oct,Nov to Feb,March,324
Narail,Kharif 2,Carrot,30,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,134.2247474747475,2.366666667,Oct,Nov to Feb,March,71
Narayanganj,Kharif 2,Carrot,47,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,169.94262295081967,1.893617021,Oct,Nov to Feb,March,89
Narsingdi,Kharif 2,Carrot,1,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,169.94262295081967,1.0,Oct,Nov to Feb,March,1
Natore,Kharif 2,Carrot,63,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,124.92,3.222222222,Oct,Nov to Feb,March,203
Netrokona,Kharif 2,Carrot,10,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,181.08838383838383,3.0,Oct,Nov to Feb,March,30
Nilphamari,Kharif 2,Carrot,108,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,179.6013888888889,3.75,Oct,Nov to Feb,March,405
Noakhali,Kharif 2,Carrot,25,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,185.75631313131314,2.92,Oct,Nov to Feb,March,73
Pabna,Kharif 2,Carrot,439,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,124.92,7.544419134,Oct,Nov to Feb,March,3312
Panchagar,Kharif 2,Carrot,201,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,154.21843434343435,3.243781095,Oct,Nov to Feb,March,652
Patuakhali,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,207.8076923076923,2.518413598,Oct,Nov to Feb,March,1
Pirojpur,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,175.42564102564103,2.518413598,Oct,Nov to Feb,March,0
Rajbari,Kharif 2,Carrot,52,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,155.864898989899,3.923076923,Oct,Nov to Feb,March,204
Rajshahi,Kharif 2,Carrot,112,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,124.92,4.660714286,Oct,Nov to Feb,March,522
Rangamati,Kharif 2,Carrot,0,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,204.11111111111111,2.518413598,Oct,Nov to Feb,March,0
Rangpur,Kharif 2,Carrot,211,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,179.6013888888889,2.545023697,Oct,Nov to Feb,March,537
Satkhira,Kharif 2,Carrot,92,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,140.35353535353536,3.836956522,Oct,Nov to Feb,March,353
Shariatpur,Kharif 2,Carrot,14,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,155.864898989899,3.214285714,Oct,Nov to Feb,March,45
Sherpur,Kharif 2,Carrot,161,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,181.08838383838383,3.763975155,Oct,Nov to Feb,March,606
Sirajganj,Kharif 2,Carrot,65,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,142.85416666666666,4.215384615,Oct,Nov to Feb,March,274
Sunamganj,Kharif 2,Carrot,18,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,333.72557471264366,2.055555556,Oct,Nov to Feb,March,37
Sylhet,Kharif 2,Carrot,48,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,333.72557471264366,3.854166667,Oct,Nov to Feb,March,185
Tangail,Kharif 2,Carrot,102,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,153.4104938271605,3.31372549,Oct,Nov to Feb,March,338
Thakurgaon,Kharif 2,Carrot,81,77.76,48.44,19.79,6.25,18.0,15.0,21,66.5,86,47,154.21843434343435,4.296296296,Oct,Nov to Feb,March,348
Bagerhat,Kharif 2,Cauliflower,470,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,144.96843434343435,5.34893617,Sep,Nov to Jan,Feb,2514
Bandarban,Kharif 2,Cauliflower,278,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,243.94444444444446,2.81294964,Sep,Nov to Jan,Feb,782
Barguna,Kharif 2,Cauliflower,150,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,207.8076923076923,2.68,Sep,Nov to Jan,Feb,402
Barishal,Kharif 2,Cauliflower,459,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,175.42564102564103,2.169934641,Sep,Nov to Jan,Feb,996
Bhola,Kharif 2,Cauliflower,291,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,185.23090277777777,3.446735395,Sep,Nov to Jan,Feb,1003
Bogura,Kharif 2,Cauliflower,1112,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,142.85416666666666,4.705935252,Sep,Nov to Jan,Feb,5233
Brahmanbaria,Kharif 2,Cauliflower,930,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,185.75631313131314,7.101075269,Sep,Nov to Jan,Feb,6604
Chandpur,Kharif 2,Cauliflower,287,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,168.796875,3.588850174,Sep,Nov to Jan,Feb,1030
Chapai Nawabganj,Kharif 2,Cauliflower,833,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,124.92,3.408163265,Sep,Nov to Jan,Feb,2839
Chattogram,Kharif 2,Cauliflower,1969,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,243.94444444444446,4.482478415,Sep,Nov to Jan,Feb,8826
Chuadanga,Kharif 2,Cauliflower,1873,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,129.44444444444446,3.134543513,Sep,Nov to Jan,Feb,5871
CoxsBazar,Kharif 2,Cauliflower,336,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,303.40277777777777,3.633928571,Sep,Nov to Jan,Feb,1221
Cumilla,Kharif 2,Cauliflower,1677,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,185.75631313131314,4.844364937,Sep,Nov to Jan,Feb,8124
Dhaka,Kharif 2,Cauliflower,985,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,169.94262295081967,9.72284264,Sep,Nov to Jan,Feb,9577
Dinajpur,Kharif 2,Cauliflower,3095,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,154.21843434343435,7.099192246,Sep,Nov to Jan,Feb,21972
Faridpur,Kharif 2,Cauliflower,666,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,155.864898989899,3.845345345,Sep,Nov to Jan,Feb,2561
Feni,Kharif 2,Cauliflower,124,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,248.1727642276423,2.064516129,Sep,Nov to Jan,Feb,256
Gaibandha,Kharif 2,Cauliflower,487,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,179.6013888888889,5.164271047,Sep,Nov to Jan,Feb,2515
Gazipur,Kharif 2,Cauliflower,757,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,169.94262295081967,7.071334214,Sep,Nov to Jan,Feb,5353
Gopalganj,Kharif 2,Cauliflower,425,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,155.864898989899,4.76,Sep,Nov to Jan,Feb,2023
Habiganj,Kharif 2,Cauliflower,370,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,333.72557471264366,5.421621622,Sep,Nov to Jan,Feb,2006
Jamalpur,Kharif 2,Cauliflower,2876,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,181.08838383838383,3.85605007,Sep,Nov to Jan,Feb,11090
Jashore,Kharif 2,Cauliflower,1966,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,134.2247474747475,4.650559512,Sep,Nov to Jan,Feb,9143
Jhallokati,Kharif 2,Cauliflower,196,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,175.42564102564103,2.734693878,Sep,Nov to Jan,Feb,536
Jhenaidah,Kharif 2,Cauliflower,1668,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,134.2247474747475,5.239208633,Sep,Nov to Jan,Feb,8739
Joypurhat,Kharif 2,Cauliflower,323,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,142.85416666666666,5.253869969,Sep,Nov to Jan,Feb,1697
Khagrachari,Kharif 2,Cauliflower,475,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,204.11111111111111,3.288421053,Sep,Nov to Jan,Feb,1562
Khulna,Kharif 2,Cauliflower,604,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,144.96843434343435,5.427152318,Sep,Nov to Jan,Feb,3278
Kishoreganj,Kharif 2,Cauliflower,598,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,181.08838383838383,6.011705686,Sep,Nov to Jan,Feb,3595
Kurigram,Kharif 2,Cauliflower,916,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,179.6013888888889,6.942139738,Sep,Nov to Jan,Feb,6359
Kushtia,Kharif 2,Cauliflower,863,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,129.44444444444446,4.945538818,Sep,Nov to Jan,Feb,4268
Lakshmipur,Kharif 2,Cauliflower,175,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,185.75631313131314,2.314285714,Sep,Nov to Jan,Feb,405
Lalmonirhat,Kharif 2,Cauliflower,1803,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,179.6013888888889,7.830282862,Sep,Nov to Jan,Feb,14118
Madaripur,Kharif 2,Cauliflower,54,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,160.41666666666666,4.944444444,Sep,Nov to Jan,Feb,267
Magura,Kharif 2,Cauliflower,214,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,134.2247474747475,3.429906542,Sep,Nov to Jan,Feb,734
Manikganj,Kharif 2,Cauliflower,685,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,169.94262295081967,5.321167883,Sep,Nov to Jan,Feb,3645
Meherpur,Kharif 2,Cauliflower,884,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,129.44444444444446,9.90158371,Sep,Nov to Jan,Feb,8753
Moulvibazar,Kharif 2,Cauliflower,375,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,333.72557471264366,4.64,Sep,Nov to Jan,Feb,1740
Munshiganj,Kharif 2,Cauliflower,888,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,169.94262295081967,3.031531532,Sep,Nov to Jan,Feb,2692
Mymensingh,Kharif 2,Cauliflower,1717,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,181.08838383838383,9.880605708,Sep,Nov to Jan,Feb,16965
Naogaon,Kharif 2,Cauliflower,1382,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,124.92,6.487698987,Sep,Nov to Jan,Feb,8966
Narail,Kharif 2,Cauliflower,418,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,134.2247474747475,3.581339713,Sep,Nov to Jan,Feb,1497
Narayanganj,Kharif 2,Cauliflower,507,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,169.94262295081967,3.362919132,Sep,Nov to Jan,Feb,1705
Narsingdi,Kharif 2,Cauliflower,407,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,169.94262295081967,4.302211302,Sep,Nov to Jan,Feb,1751
Natore,Kharif 2,Cauliflower,706,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,124.92,7.478753541,Sep,Nov to Jan,Feb,5280
Netrokona,Kharif 2,Cauliflower,381,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,181.08838383838383,4.934383202,Sep,Nov to Jan,Feb,1880
Nilphamari,Kharif 2,Cauliflower,1757,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,179.6013888888889,5.595902106,Sep,Nov to Jan,Feb,9832
Noakhali,Kharif 2,Cauliflower,284,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,185.75631313131314,4.095070423,Sep,Nov to Jan,Feb,1163
Pabna,Kharif 2,Cauliflower,1717,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,124.92,7.220151427,Sep,Nov to Jan,Feb,12397
Panchagar,Kharif 2,Cauliflower,883,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,154.21843434343435,5.978482446,Sep,Nov to Jan,Feb,5279
Patuakhali,Kharif 2,Cauliflower,67,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,207.8076923076923,1.208955224,Sep,Nov to Jan,Feb,81
Pirojpur,Kharif 2,Cauliflower,365,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,175.42564102564103,3.005479452,Sep,Nov to Jan,Feb,1097
Rajbari,Kharif 2,Cauliflower,1108,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,155.864898989899,5.972021661,Sep,Nov to Jan,Feb,6617
Rajshahi,Kharif 2,Cauliflower,1567,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,124.92,7.863433312,Sep,Nov to Jan,Feb,12322
Rangamati,Kharif 2,Cauliflower,200,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,204.11111111111111,3.235,Sep,Nov to Jan,Feb,647
Rangpur,Kharif 2,Cauliflower,999,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,179.6013888888889,10.51151151,Sep,Nov to Jan,Feb,10501
Satkhira,Kharif 2,Cauliflower,1110,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,140.35353535353536,5.763063063,Sep,Nov to Jan,Feb,6397
Shariatpur,Kharif 2,Cauliflower,102,77.76,48.44,19.79,6.25,19.0,8.0,30,77.5,85,70,155.864898989899,7.31372549,Sep,Nov to Jan,Feb,746
